time,cruise,ship,ship_code,order_occupied,tow_type,tow_number,end_time,latitude,longitude,line,station,standard_haul_factor,volume_sampled,proportion_sorted,mesh_size,year,month,season,line.station,larvae_100m3
2013-04-14T22:20:00Z,201304,BELL M. SHIMADA,SH,33,MT,1,2013-04-14T22:35:00Z,32.416664,-119.96,90,60,0.01,100.5,1,0.505,2013,4,spring,90 60,0
2013-04-15T03:27:00Z,201304,BELL M. SHIMADA,SH,34,MT,1,2013-04-15T03:42:01Z,32.648335,-119.48333,90,53,0.01,99.5,1,0.505,2013,4,spring,90 53,0
2013-04-15T17:36:00Z,201304,BELL M. SHIMADA,SH,36,MT,1,2013-04-15T17:51:01Z,33.158333,-120.00667,86.7,55,0.01,92,1,0.505,2013,4,spring,86.7 55,0
2013-04-16T16:01:00Z,201304,BELL M. SHIMADA,SH,41,MT,1,2013-04-16T16:15:51Z,34.275,-120.01,81.8,46.9,0.01,91.1,1,0.505,2013,4,spring,81.8 46.9,0
2013-04-17T09:56:00Z,201304,BELL M. SHIMADA,SH,43,MT,1,2013-04-17T10:10:58Z,32.988335,-120.35333,86.7,60,0.02,74.7,1,0.505,2013,4,spring,86.7 60,0
2013-04-19T20:56:00Z,201304,BELL M. SHIMADA,SH,52,MT,1,2013-04-19T21:11:00Z,33.576668,-120.79,83.3,60,0.01,113.3,1,0.505,2013,4,spring,83.3 60,0.8826125
2013-04-20T01:24:00Z,201304,BELL M. SHIMADA,SH,53,MT,1,2013-04-20T01:39:00Z,33.746666,-120.405,83.3,55,0.02,79.2,1,0.505,2013,4,spring,83.3 55,0
2013-04-20T08:31:00Z,201304,BELL M. SHIMADA,SH,55,MT,1,2013-04-20T08:46:06Z,34.45,-120.52333,80,51,0.01,104.7,1,0.505,2013,4,spring,80 51,0
2013-04-20T12:09:00Z,201304,BELL M. SHIMADA,SH,56,MT,1,2013-04-20T12:24:00Z,34.316666,-120.8,80,55,0.01,83.4,1,0.505,2013,4,spring,80 55,0
2013-04-23T00:03:00Z,201304,BELL M. SHIMADA,SH,68,MT,1,2013-04-23T00:18:06Z,34.72333,-121.54833,76.7,60,0.01,106.6,1,0.505,2013,4,spring,76.7 60,0
2013-04-23T06:29:00Z,201304,BELL M. SHIMADA,SH,69,MT,1,2013-04-23T06:44:30Z,34.888332,-121.2,76.7,55,0.01,123.3,1,0.505,2013,4,spring,76.7 55,0
2013-04-23T10:01:00Z,201304,BELL M. SHIMADA,SH,70,MT,1,2013-04-23T10:15:54Z,35.02,-120.92,76.7,51,0.01,99,1,0.505,2013,4,spring,76.7 51,0
2013-04-23T17:04:00Z,201304,BELL M. SHIMADA,SH,71,MT,1,2013-04-23T17:18:50Z,35.09,-120.778336,76.7,49,0.01,109.8,1,0.505,2013,4,spring,76.7 49,0
2013-07-06T18:48:00Z,201307,NEW HORIZON,NH,1,MT,1,2013-07-06T19:03:17Z,32.956665,-117.305,93.3,26.7,0.01,86.2,1,0.505,2013,7,summer,93.3 26.7,0
2013-07-07T02:57:00Z,201307,NEW HORIZON,NH,4,MT,1,2013-07-07T03:13:45Z,32.913334,-117.395,93.3,28,0.01,92.5,1,0.505,2013,7,summer,93.3 28,0
2013-07-07T05:56:00Z,201307,NEW HORIZON,NH,5,MT,1,2013-07-07T06:11:10Z,32.846664,-117.53167,93.3,30,0.02,79.6,1,0.505,2013,7,summer,93.3 30,0
2013-07-07T10:20:00Z,201307,NEW HORIZON,NH,6,MT,1,2013-07-07T10:35:01Z,32.68,-117.87334,93.3,35,0.01,85.7,1,0.505,2013,7,summer,93.3 35,0
2013-07-07T14:22:00Z,201307,NEW HORIZON,NH,7,MT,1,2013-07-07T14:37:20Z,32.51,-118.205,93.3,40,0.01,84.5,1,0.505,2013,7,summer,93.3 40,0
2013-07-07T18:43:00Z,201307,NEW HORIZON,NH,8,MT,1,2013-07-07T18:58:00Z,32.346664,-118.555,93.3,45,0.01,86.1,1,0.505,2013,7,summer,93.3 45,0
2013-07-07T22:49:00Z,201307,NEW HORIZON,NH,9,MT,1,2013-07-07T23:04:01Z,32.18,-118.89333,93.3,50,0.02,78.2,1,0.505,2013,7,summer,93.3 50,0
2013-07-08T02:52:00Z,201307,NEW HORIZON,NH,10,MT,1,2013-07-08T03:07:01Z,32.013332,-119.23333,93.3,55,0.02,76.2,1,0.505,2013,7,summer,93.3 55,0
2013-07-08T07:04:00Z,201307,NEW HORIZON,NH,11,MT,1,2013-07-08T07:19:10Z,31.846666,-119.57166,93.3,60,0.02,77.4,1,0.505,2013,7,summer,93.3 60,0
2013-07-11T19:43:00Z,201307,NEW HORIZON,NH,24,MT,1,2013-07-11T19:58:12Z,32.41833,-119.96,90,60,0.02,77.8,1,0.505,2013,7,summer,90 60,0
2013-07-12T00:42:00Z,201307,NEW HORIZON,NH,25,MT,1,2013-07-12T00:57:00Z,32.651665,-119.48333,90,53,0.01,85.7,1,0.505,2013,7,summer,90 53,1.1668612
2013-07-12T07:18:00Z,201307,NEW HORIZON,NH,26,MT,1,2013-07-12T07:32:45Z,33.156666,-120.00833,86.7,55,0.02,66.9,1,0.505,2013,7,summer,86.7 55,0
2013-07-12T11:27:00Z,201307,NEW HORIZON,NH,27,MT,1,2013-07-12T11:41:50Z,32.988335,-120.35,86.7,60,0.02,67.4,1,0.505,2013,7,summer,86.7 60,0
2013-07-15T20:23:00Z,201307,NEW HORIZON,NH,40,MT,1,2013-07-15T20:38:01Z,34.178333,-119.50833,83.3,42,0.02,73.9,1,0.505,2013,7,summer,83.3 42,0
2013-07-15T22:28:00Z,201307,NEW HORIZON,NH,41,MT,1,2013-07-15T22:43:15Z,34.226665,-119.41167,83.3,40.6,0.02,73.5,1,0.505,2013,7,summer,83.3 40.6,0
2013-07-16T06:47:00Z,201307,NEW HORIZON,NH,44,MT,1,2013-07-16T07:02:05Z,34.275,-120.025,81.8,46.9,0.02,76.5,1,0.505,2013,7,summer,81.8 46.9,0
2013-07-16T11:03:00Z,201307,NEW HORIZON,NH,45,MT,1,2013-07-16T11:17:49Z,34.45,-120.52167,80,51,0.02,77.7,1,0.505,2013,7,summer,80 51,0
2013-07-16T14:31:00Z,201307,NEW HORIZON,NH,46,MT,1,2013-07-16T14:45:57Z,34.316666,-120.80167,80,55,0.02,75.6,1,0.505,2013,7,summer,80 55,0
2013-07-16T18:50:00Z,201307,NEW HORIZON,NH,47,MT,1,2013-07-16T19:04:57Z,34.15,-121.15,80,60,0.02,76.6,1,0.505,2013,7,summer,80 60,0
2013-07-19T09:05:00Z,201307,NEW HORIZON,NH,58,MT,1,2013-07-19T09:19:56Z,35.021667,-120.918335,76.7,51,0.02,67.5,1,0.505,2013,7,summer,76.7 51,0
2013-07-19T11:30:00Z,201307,NEW HORIZON,NH,59,MT,1,2013-07-19T11:45:00Z,35.093334,-120.776665,76.7,49,0.02,73,1,0.505,2013,7,summer,76.7 49,0
2013-07-19T21:21:00Z,201307,NEW HORIZON,NH,60,MT,1,2013-07-19T21:36:05Z,33.878334,-120.13333,83.3,51,0.02,72.6,1,0.505,2013,7,summer,83.3 51,0
2013-07-20T04:33:00Z,201307,NEW HORIZON,NH,61,MT,1,2013-07-20T04:48:06Z,33.323334,-119.66333,86.7,50,0.02,69.8,1,0.505,2013,7,summer,86.7 50,0
2013-07-20T09:05:00Z,201307,NEW HORIZON,NH,62,MT,1,2013-07-20T09:19:53Z,33.488335,-119.32,86.7,45,0.02,71.1,1,0.505,2013,7,summer,86.7 45,0
2013-07-20T13:50:00Z,201307,NEW HORIZON,NH,63,MT,1,2013-07-20T14:04:53Z,33.656666,-118.97,86.7,40,0.01,85.4,1,0.505,2013,7,summer,86.7 40,0
2013-07-20T16:54:00Z,201307,NEW HORIZON,NH,64,MT,1,2013-07-20T17:09:00Z,33.823334,-118.628334,86.7,35,0.01,84.5,1,0.505,2013,7,summer,86.7 35,0
2013-07-20T23:45:00Z,201307,NEW HORIZON,NH,66,MT,1,2013-07-21T00:00:06Z,33.888332,-118.49,86.7,33,0.02,81.8,1,0.505,2013,7,summer,86.7 33,0
2013-07-21T07:36:00Z,201307,NEW HORIZON,NH,70,MT,1,2013-07-21T07:50:55Z,33.485,-117.76833,90,28,0.01,83.2,1,0.505,2013,7,summer,90 28,0
2013-07-21T10:16:00Z,201307,NEW HORIZON,NH,71,MT,1,2013-07-21T10:30:52Z,33.41833,-117.901665,90,30,0.02,79.3,1,0.505,2013,7,summer,90 30,0
2013-07-21T14:18:00Z,201307,NEW HORIZON,NH,72,MT,1,2013-07-21T14:33:00Z,33.251667,-118.25,90,35,0.02,78.4,1,0.505,2013,7,summer,90 35,0
2013-07-21T16:15:00Z,201307,NEW HORIZON,NH,73,MT,1,2013-07-21T16:29:56Z,33.186665,-118.388336,90,37,0.01,85.6,1,0.505,2013,7,summer,90 37,0
2013-07-21T23:04:00Z,201307,NEW HORIZON,NH,74,MT,1,2013-07-21T23:19:03Z,32.91833,-118.935,90,45,0.01,82.6,1,0.505,2013,7,summer,90 45,0
2013-11-09T19:49:00Z,201311,NEW HORIZON,NH,1,MT,1,2013-11-09T20:04:00Z,32.956665,-117.305,93.3,26.7,0.01,93.4,1,0.505,2013,11,fall,93.3 26.7,0
2013-11-10T03:30:00Z,201311,NEW HORIZON,NH,4,MT,1,2013-11-10T03:45:00Z,32.913334,-117.395,93.3,28,0.01,93.9,1,0.505,2013,11,fall,93.3 28,0
2013-11-10T06:20:00Z,201311,NEW HORIZON,NH,5,MT,1,2013-11-10T06:34:56Z,32.846664,-117.53167,93.3,30,0.01,89.8,1,0.505,2013,11,fall,93.3 30,0
2013-11-10T10:16:00Z,201311,NEW HORIZON,NH,6,MT,1,2013-11-10T10:30:59Z,32.681667,-117.87334,93.3,35,0.01,91.5,1,0.505,2013,11,fall,93.3 35,0
2013-11-10T14:08:00Z,201311,NEW HORIZON,NH,7,MT,1,2013-11-10T14:23:00Z,32.513332,-118.21166,93.3,40,0.01,88.5,1,0.505,2013,11,fall,93.3 40,0
2013-11-10T18:26:00Z,201311,NEW HORIZON,NH,8,MT,1,2013-11-10T18:41:03Z,32.346664,-118.55333,93.3,45,0.01,97.7,1,0.505,2013,11,fall,93.3 45,0
2013-11-10T22:20:00Z,201311,NEW HORIZON,NH,9,MT,1,2013-11-10T22:34:56Z,32.181667,-118.89333,93.3,50,0.01,90.4,1,0.505,2013,11,fall,93.3 50,0
2013-11-11T02:31:00Z,201311,NEW HORIZON,NH,10,MT,1,2013-11-11T02:46:15Z,32.011665,-119.23333,93.3,55,0.01,87.3,1,0.505,2013,11,fall,93.3 55,0
2013-11-11T06:26:00Z,201311,NEW HORIZON,NH,11,MT,1,2013-11-11T06:41:11Z,31.846666,-119.57166,93.3,60,0.01,83.9,1,0.505,2013,11,fall,93.3 60,0
2013-11-14T18:47:00Z,201311,NEW HORIZON,NH,24,MT,1,2013-11-14T19:02:12Z,32.41833,-119.958336,90,60,0.02,81.3,1,0.505,2013,11,fall,90 60,0
2013-11-15T00:22:00Z,201311,NEW HORIZON,NH,25,MT,1,2013-11-15T00:37:08Z,32.65,-119.48167,90,53,0.02,79.1,1,0.505,2013,11,fall,90 53,0
2013-11-15T06:26:00Z,201311,NEW HORIZON,NH,26,MT,1,2013-11-15T06:41:02Z,32.92,-118.933334,90,45,0.01,85.4,1,0.505,2013,11,fall,90 45,0
2013-11-15T12:01:00Z,201311,NEW HORIZON,NH,27,MT,1,2013-11-15T12:15:51Z,33.183334,-118.386665,90,37,0.01,98.9,1,0.505,2013,11,fall,90 37,0
2013-11-15T14:51:00Z,201311,NEW HORIZON,NH,28,MT,1,2013-11-15T15:06:01Z,33.251667,-118.25,90,35,0.02,77.4,1,0.505,2013,11,fall,90 35,0
2013-11-15T19:16:00Z,201311,NEW HORIZON,NH,29,MT,1,2013-11-15T19:30:58Z,33.41833,-117.905,90,30,0.01,91.3,1,0.505,2013,11,fall,90 30,0
2013-11-15T21:41:00Z,201311,NEW HORIZON,NH,30,MT,1,2013-11-15T21:56:00Z,33.485,-117.77,90,28,0.01,86,1,0.505,2013,11,fall,90 28,0
2013-11-16T05:49:00Z,201311,NEW HORIZON,NH,34,MT,1,2013-11-16T06:04:02Z,33.89,-118.49,86.7,33,0.01,92.5,1,0.505,2013,11,fall,86.7 33,2.162162
2013-11-16T08:28:00Z,201311,NEW HORIZON,NH,35,MT,1,2013-11-16T08:42:52Z,33.823334,-118.628334,86.7,35,0.01,85.1,1,0.505,2013,11,fall,86.7 35,0
2013-11-16T12:53:00Z,201311,NEW HORIZON,NH,36,MT,1,2013-11-16T13:08:02Z,33.656666,-118.975,86.7,40,0.01,96.6,1,0.505,2013,11,fall,86.7 40,0
2013-11-16T16:06:00Z,201311,NEW HORIZON,NH,37,MT,1,2013-11-16T16:21:05Z,33.49,-119.315,86.7,45,0.01,89.9,1,0.505,2013,11,fall,86.7 45,0
2013-11-16T21:11:00Z,201311,NEW HORIZON,NH,38,MT,1,2013-11-16T21:25:58Z,33.321667,-119.66167,86.7,50,0.02,76.5,1,0.505,2013,11,fall,86.7 50,0
2013-11-17T02:19:00Z,201311,NEW HORIZON,NH,39,MT,1,2013-11-17T02:34:02Z,33.158333,-120.005,86.7,55,0.02,66.7,1,0.505,2013,11,fall,86.7 55,0
2013-11-17T06:33:00Z,201311,NEW HORIZON,NH,40,MT,1,2013-11-17T06:47:57Z,32.988335,-120.348335,86.7,60,0.02,77.8,1,0.505,2013,11,fall,86.7 60,0
2013-11-19T23:44:00Z,201311,NEW HORIZON,NH,51,MT,1,2013-11-19T23:59:07Z,33.578335,-120.755,83.3,60,0.01,83.3,1,0.505,2013,11,fall,83.3 60,0
2013-11-20T03:55:00Z,201311,NEW HORIZON,NH,52,MT,1,2013-11-20T04:10:01Z,33.745,-120.41,83.3,55,0.02,72.9,1,0.505,2013,11,fall,83.3 55,0
2013-11-20T07:27:00Z,201311,NEW HORIZON,NH,53,MT,1,2013-11-20T07:42:00Z,33.876667,-120.13333,83.3,51,0.02,73.7,1,0.505,2013,11,fall,83.3 51,31.207598
2013-11-20T16:37:00Z,201311,NEW HORIZON,NH,57,MT,1,2013-11-20T16:52:00Z,34.318333,-120.80167,80,55,0.01,100.8,1,0.505,2013,11,fall,80 55,0
2013-11-21T04:08:00Z,201311,NEW HORIZON,NH,61,MT,1,2013-11-21T04:23:11Z,34.15,-121.14833,80,60,0.02,77.4,1,0.505,2013,11,fall,80 60,0
2013-11-23T12:38:00Z,201311,NEW HORIZON,NH,70,MT,1,2013-11-23T12:53:05Z,34.721664,-121.54667,76.7,60,0.01,82.5,1,0.505,2013,11,fall,76.7 60,1.2121212
2013-11-23T15:33:00Z,201311,NEW HORIZON,NH,71,MT,1,2013-11-23T15:48:05Z,34.888332,-121.19666,76.7,55,0.01,89.1,1,0.505,2013,11,fall,76.7 55,0
2013-11-23T20:00:00Z,201311,NEW HORIZON,NH,72,MT,1,2013-11-23T20:15:06Z,35.021667,-120.918335,76.7,51,0.01,93.3,1,0.505,2013,11,fall,76.7 51,0
2013-11-23T22:12:00Z,201311,NEW HORIZON,NH,73,MT,1,2013-11-23T22:26:58Z,35.088333,-120.775,76.7,49,0.01,83.2,1,0.505,2013,11,fall,76.7 49,0
2013-11-24T04:26:00Z,201311,NEW HORIZON,NH,75,MT,1,2013-11-24T04:41:00Z,34.45,-120.52333,80,51,0.01,87.9,1,0.505,2013,11,fall,80 51,13.651877
2013-11-24T09:27:00Z,201311,NEW HORIZON,NH,76,MT,1,2013-11-24T09:41:56Z,34.275,-120.02333,81.8,46.9,0.01,95.2,1,0.505,2013,11,fall,81.8 46.9,1.0504202
2013-11-24T16:17:00Z,201311,NEW HORIZON,NH,79,MT,1,2013-11-24T16:32:02Z,34.226665,-119.41,83.3,40.6,0.01,86.1,1,0.505,2013,11,fall,83.3 40.6,1.1614401
2013-11-24T18:23:00Z,201311,NEW HORIZON,NH,80,MT,1,2013-11-24T18:37:52Z,34.178333,-119.50833,83.3,42,0.01,85.1,1,0.505,2013,11,fall,83.3 42,0
2014-01-29T08:51:00Z,201402,BELL M. SHIMADA,SH,1,MT,1,2014-01-29T09:06:09Z,32.955,-117.30666,93.3,26.7,0.02,81.7,1,0.505,2014,2,winter,93.3 26.7,0
2014-01-29T16:22:00Z,201402,BELL M. SHIMADA,SH,4,MT,1,2014-01-29T16:37:17Z,32.911667,-117.39166,93.3,28,0.01,112.8,1,0.505,2014,2,winter,93.3 28,0
2014-01-29T19:21:00Z,201402,BELL M. SHIMADA,SH,5,MT,1,2014-01-29T19:36:00Z,32.846664,-117.53333,93.3,30,0.01,105.8,1,0.505,2014,2,winter,93.3 30,0
2014-01-29T23:32:00Z,201402,BELL M. SHIMADA,SH,6,MT,1,2014-01-29T23:46:58Z,32.685,-117.861664,93.3,35,0.01,100.2,1,0.505,2014,2,winter,93.3 35,0
2014-01-30T03:20:00Z,201402,BELL M. SHIMADA,SH,7,MT,1,2014-01-30T03:34:58Z,32.515,-118.206665,93.3,40,0.01,85.1,1,0.505,2014,2,winter,93.3 40,0
2014-01-30T07:25:00Z,201402,BELL M. SHIMADA,SH,8,MT,1,2014-01-30T07:40:04Z,32.346664,-118.55333,93.3,45,0.02,62.2,1,0.505,2014,2,winter,93.3 45,0
2014-01-30T11:36:00Z,201402,BELL M. SHIMADA,SH,9,MT,1,2014-01-30T11:50:54Z,32.178333,-118.895,93.3,50,0.02,66.1,1,0.505,2014,2,winter,93.3 50,0
2014-01-30T15:28:00Z,201402,BELL M. SHIMADA,SH,10,MT,1,2014-01-30T15:43:00Z,32.013332,-119.22833,93.3,55,0.01,88.1,1,0.505,2014,2,winter,93.3 55,0
2014-01-30T19:27:00Z,201402,BELL M. SHIMADA,SH,11,MT,1,2014-01-30T19:41:58Z,31.846666,-119.57166,93.3,60,0.02,59.4,1,0.505,2014,2,winter,93.3 60,0
2014-02-03T05:53:00Z,201402,BELL M. SHIMADA,SH,24,MT,1,2014-02-03T06:08:00Z,32.416664,-119.955,90,60,0.02,73.6,1,0.505,2014,2,winter,90 60,0
2014-02-03T11:05:00Z,201402,BELL M. SHIMADA,SH,25,MT,1,2014-02-03T11:19:55Z,32.65,-119.485,90,53,0.02,75.6,1,0.505,2014,2,winter,90 53,0
2014-02-04T03:06:00Z,201402,BELL M. SHIMADA,SH,26,MT,1,2014-02-04T03:20:59Z,33.181667,-118.39166,90,37,0.02,79.1,1,0.505,2014,2,winter,90 37,0
2014-02-04T06:23:00Z,201402,BELL M. SHIMADA,SH,27,MT,1,2014-02-04T06:37:54Z,33.251667,-118.25,90,35,0.02,72.9,1,0.505,2014,2,winter,90 35,0
2014-02-04T10:59:00Z,201402,BELL M. SHIMADA,SH,28,MT,1,2014-02-04T11:14:01Z,33.41833,-117.90667,90,30,0.02,70.2,1,0.505,2014,2,winter,90 30,2.8490028
2014-02-04T13:02:00Z,201402,BELL M. SHIMADA,SH,29,MT,1,2014-02-04T13:17:04Z,33.485,-117.76833,90,28,0.01,86.7,1,0.505,2014,2,winter,90 28,1.1534026
2014-02-04T19:54:00Z,201402,BELL M. SHIMADA,SH,31,MT,1,2014-02-04T20:08:58Z,33.888332,-118.49167,86.7,33,0.01,89.1,1,0.505,2014,2,winter,86.7 33,0
2014-02-05T00:05:00Z,201402,BELL M. SHIMADA,SH,33,MT,1,2014-02-05T00:19:56Z,33.821667,-118.628334,86.7,35,0.02,80.4,1,0.505,2014,2,winter,86.7 35,0
2014-02-05T07:17:00Z,201402,BELL M. SHIMADA,SH,35,MT,1,2014-02-05T07:31:58Z,33.655,-118.975,86.7,40,0.02,59.9,1,0.505,2014,2,winter,86.7 40,0
2014-02-05T11:37:00Z,201402,BELL M. SHIMADA,SH,36,MT,1,2014-02-05T11:51:56Z,33.488335,-119.32,86.7,45,0.02,78.8,1,0.505,2014,2,winter,86.7 45,0
2014-03-29T03:58:00Z,201404,OCEAN STARR,OS,1,MT,1,2014-03-29T04:13:10Z,32.956665,-117.305,93.3,26.7,0.02,56,1,0.505,2014,4,spring,93.3 26.7,0
2014-04-02T01:46:00Z,201404,OCEAN STARR,OS,4,MT,1,2014-04-02T02:01:10Z,32.908333,-117.39333,93.3,28,0.01,82.1,1,0.505,2014,4,spring,93.3 28,0
2014-04-02T04:40:00Z,201404,OCEAN STARR,OS,5,MT,1,2014-04-02T04:55:01Z,32.846664,-117.53167,93.3,30,0.02,74.7,1,0.505,2014,4,spring,93.3 30,0
2014-04-02T08:58:00Z,201404,OCEAN STARR,OS,6,MT,1,2014-04-02T09:13:09Z,32.68,-117.87334,93.3,35,0.02,68.1,1,0.505,2014,4,spring,93.3 35,0
2014-04-02T13:28:00Z,201404,OCEAN STARR,OS,7,MT,1,2014-04-02T13:43:09Z,32.51,-118.21,93.3,40,0.01,84.6,1,0.505,2014,4,spring,93.3 40,0
2014-04-02T18:59:00Z,201404,OCEAN STARR,OS,8,MT,1,2014-04-02T19:14:40Z,32.34,-118.54,93.3,45,0.01,101.5,1,0.505,2014,4,spring,93.3 45,0
2014-04-02T23:17:00Z,201404,OCEAN STARR,OS,9,MT,1,2014-04-02T23:31:56Z,32.18,-118.895,93.3,50,0.02,78,1,0.505,2014,4,spring,93.3 50,0
2014-04-03T03:45:00Z,201404,OCEAN STARR,OS,10,MT,1,2014-04-03T04:00:13Z,32.015,-119.23333,93.3,55,0.01,83.7,1,0.505,2014,4,spring,93.3 55,0
2014-04-03T08:20:00Z,201404,OCEAN STARR,OS,11,MT,1,2014-04-03T08:35:25Z,31.846666,-119.57,93.3,60,0.02,72.5,1,0.505,2014,4,spring,93.3 60,0
2014-04-06T20:26:00Z,201404,OCEAN STARR,OS,23,MT,1,2014-04-06T20:40:50Z,32.41,-119.96,90,60,0.02,78.9,1,0.505,2014,4,spring,90 60,0
2014-04-07T02:12:00Z,201404,OCEAN STARR,OS,24,MT,1,2014-04-07T02:27:01Z,32.651665,-119.48167,90,53,0.02,80.2,1,0.505,2014,4,spring,90 53,0
2014-04-07T11:42:00Z,201404,OCEAN STARR,OS,25,MT,1,2014-04-07T11:57:05Z,33.19,-118.386665,90,37,0.01,92.1,1,0.505,2014,4,spring,90 37,0
2014-04-07T14:40:00Z,201404,OCEAN STARR,OS,26,MT,1,2014-04-07T14:55:00Z,33.251667,-118.25,90,35,0.01,100.5,1,0.505,2014,4,spring,90 35,0
2014-04-07T19:03:00Z,201404,OCEAN STARR,OS,27,MT,1,2014-04-07T19:18:07Z,33.42,-117.9,90,30,0.01,105.4,1,0.505,2014,4,spring,90 30,0
2014-04-07T21:26:00Z,201404,OCEAN STARR,OS,28,MT,1,2014-04-07T21:41:02Z,33.485,-117.76666,90,28,0.01,85.2,1,0.505,2014,4,spring,90 28,0
2014-04-08T06:38:00Z,201404,OCEAN STARR,OS,32,MT,1,2014-04-08T06:53:13Z,33.89,-118.49,86.7,33,0.01,91.7,1,0.505,2014,4,spring,86.7 33,1.0905125
2014-04-08T09:42:00Z,201404,OCEAN STARR,OS,33,MT,1,2014-04-08T09:57:13Z,33.82,-118.63,86.7,35,0.01,94.2,1,0.505,2014,4,spring,86.7 35,0
2014-04-08T15:53:00Z,201404,OCEAN STARR,OS,35,MT,1,2014-04-08T16:07:59Z,33.66,-118.96,86.7,40,0.01,97.3,1,0.505,2014,4,spring,86.7 40,0
2014-04-09T06:06:00Z,201404,OCEAN STARR,OS,36,MT,1,2014-04-09T06:21:16Z,33.136665,-120.04833,86.7,55,0.02,82,1,0.505,2014,4,spring,86.7 55,0
2014-04-09T10:36:00Z,201404,OCEAN STARR,OS,37,MT,1,2014-04-09T10:51:08Z,32.99,-120.35,86.7,60,0.01,83.1,1,0.505,2014,4,spring,86.7 60,0
2014-04-12T08:56:00Z,201404,OCEAN STARR,OS,48,MT,1,2014-04-12T09:11:00Z,33.58,-120.755,83.3,60,0.02,72.6,1,0.505,2014,4,spring,83.3 60,1.3774104
2014-04-12T13:23:00Z,201404,OCEAN STARR,OS,49,MT,1,2014-04-12T13:37:56Z,33.746666,-120.41,83.3,55,0.02,76.8,1,0.505,2014,4,spring,83.3 55,0
2014-04-12T16:15:00Z,201404,OCEAN STARR,OS,50,MT,1,2014-04-12T16:29:58Z,33.873333,-120.14166,83.3,51,0.02,78.5,1,0.505,2014,4,spring,83.3 51,0
2014-04-12T23:12:00Z,201404,OCEAN STARR,OS,51,MT,1,2014-04-12T23:26:51Z,34.18,-119.50833,83.3,42,0.02,73.3,1,0.505,2014,4,spring,83.3 42,0
2014-04-13T01:06:00Z,201404,OCEAN STARR,OS,52,MT,1,2014-04-13T01:21:05Z,34.226665,-119.41167,83.3,40.6,0.02,77.1,1,0.505,2014,4,spring,83.3 40.6,0
2014-04-13T08:48:00Z,201404,OCEAN STARR,OS,55,MT,1,2014-04-13T09:03:02Z,34.275,-120.025,81.8,46.9,0.02,80.7,1,0.505,2014,4,spring,81.8 46.9,0
2014-04-13T14:33:00Z,201404,OCEAN STARR,OS,57,MT,1,2014-04-13T14:47:56Z,34.45,-120.52333,80,51,0.02,79.7,1,0.505,2014,4,spring,80 51,0
2014-04-13T18:23:00Z,201404,OCEAN STARR,OS,58,MT,1,2014-04-13T18:37:50Z,34.316666,-120.80333,80,55,0.01,83.4,1,0.505,2014,4,spring,80 55,0
2014-04-13T23:18:00Z,201404,OCEAN STARR,OS,59,MT,1,2014-04-13T23:32:48Z,34.156666,-121.155,80,60,0.02,68.5,1,0.505,2014,4,spring,80 60,0
2014-04-16T15:35:00Z,201404,OCEAN STARR,OS,67,MT,1,2014-04-16T15:50:03Z,34.888332,-121.2,76.7,55,0.02,81.2,1,0.505,2014,4,spring,76.7 55,0
2014-04-16T19:22:00Z,201404,OCEAN STARR,OS,68,MT,1,2014-04-16T19:37:02Z,35.02,-120.91333,76.7,51,0.02,69.2,1,0.505,2014,4,spring,76.7 51,0
2014-04-17T13:13:00Z,201404,OCEAN STARR,OS,70,MT,1,2014-04-17T13:27:50Z,33.321667,-119.66333,86.7,50,0.01,85.2,1,0.505,2014,4,spring,86.7 50,5.8685446
2014-07-06T19:08:00Z,201407,NEW HORIZON,NH,1,MT,1,2014-07-06T19:23:00Z,32.956665,-117.30666,93.3,26.7,0.01,99.8,1,0.505,2014,7,summer,93.3 26.7,0
2014-07-07T00:08:00Z,201407,NEW HORIZON,NH,3,MT,1,2014-07-07T00:23:12Z,32.911667,-117.395,93.3,28,0.01,112.3,1,0.505,2014,7,summer,93.3 28,0
2014-07-07T03:08:00Z,201407,NEW HORIZON,NH,4,MT,1,2014-07-07T03:23:08Z,32.846664,-117.53167,93.3,30,0.02,73.4,1,0.505,2014,7,summer,93.3 30,0
2014-07-07T07:15:00Z,201407,NEW HORIZON,NH,5,MT,1,2014-07-07T07:30:12Z,32.678333,-117.87334,93.3,35,0.02,80.2,1,0.505,2014,7,summer,93.3 35,0
2014-07-07T11:29:00Z,201407,NEW HORIZON,NH,6,MT,1,2014-07-07T11:44:15Z,32.513332,-118.21166,93.3,40,0.01,82.9,1,0.505,2014,7,summer,93.3 40,0
2014-07-07T15:38:00Z,201407,NEW HORIZON,NH,7,MT,1,2014-07-07T15:53:09Z,32.345,-118.55333,93.3,45,0.02,77.6,1,0.505,2014,7,summer,93.3 45,0
2014-07-07T19:57:00Z,201407,NEW HORIZON,NH,8,MT,1,2014-07-07T20:12:12Z,32.178333,-118.89333,93.3,50,0.01,91.7,1,0.505,2014,7,summer,93.3 50,0
2014-07-08T00:07:00Z,201407,NEW HORIZON,NH,9,MT,1,2014-07-08T00:22:42Z,32.013332,-119.23333,93.3,55,0.02,77.1,1,0.505,2014,7,summer,93.3 55,0
2014-07-08T04:20:00Z,201407,NEW HORIZON,NH,10,MT,1,2014-07-08T04:35:10Z,31.86,-119.57333,93.3,60,0.02,75.3,1,0.505,2014,7,summer,93.3 60,0
